comp_level,station,district,province,crime_category,count_offence_group,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,year,crime_count
Province,Eastern Cape,Republic of South Africa,RSA,Stock-theft,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,6399
Province,Eastern Cape,Republic of South Africa,RSA,Stock-theft,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,5363
Province,Eastern Cape,Republic of South Africa,RSA,Stock-theft,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,5561
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,6260
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,6045
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,5654
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,5408
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,4645
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,4711
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,4896
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,3266
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,3007
Province,Eastern Cape,Republic of South Africa,RSA,Shoplifting,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,3768
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,3376
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,3276
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,2678
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,2739
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,2443
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,2384
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,2135
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,1529
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,1868
Province,Eastern Cape,Republic of South Africa,RSA,Theft of motor vehicle and motorcycle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,1693
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,11841
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,12034
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,11225
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,12195
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,11649
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,11671
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,10931
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,8349
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,8160
Province,Eastern Cape,Republic of South Africa,RSA,Theft out of or from motor vehicle,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,8681
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,27699
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,25597
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,23429
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,24486
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,23174
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,24277
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,24188
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,21068
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,23395
Province,Eastern Cape,Republic of South Africa,RSA,All theft not mentioned elsewhere,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,25440
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,1061
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,785
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,679
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,748
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,605
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,698
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,666
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,560
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,592
Province,Eastern Cape,Republic of South Africa,RSA,Arson,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,583
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,12674
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,12399
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,11819
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,12062
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,11422
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,12040
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,12055
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,11113
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,12574
Province,Eastern Cape,Republic of South Africa,RSA,Malicious damage to property,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,12874
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,6766
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,5546
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,6155
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,6567
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,6437
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,7283
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,8396
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,8665
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,10140
Province,Eastern Cape,Republic of South Africa,RSA,Commercial crime,17 Community reported serious crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,10295
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,15032
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,16038
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,16129
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,17710
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,18936
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,15213
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,13343
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,9780
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,9561
Province,Eastern Cape,Republic of South Africa,RSA,Drug-related crime,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,11135
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,7349
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,6946
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,6547
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,6090
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,5648
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,5269
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,5293
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,1936
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,3517
Province,Eastern Cape,Republic of South Africa,RSA,Driving under the influence of alcohol or drugs,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,2970
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,1834
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,1719
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,1773
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,2045
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,2142
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,1995
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,2156
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,1685
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,1688
Province,Eastern Cape,Republic of South Africa,RSA,Illegal possession of firearms and ammunition,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,2038
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,773
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,769
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,956
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,955
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2017_2018,999
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2018_2019,1048
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2019_2020,1111
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2020_2021,996
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2021_2022,1342
Province,Eastern Cape,Republic of South Africa,RSA,Carjacking,TRIO crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2022_2023,1866
Province,Eastern Cape,Republic of South Africa,RSA,Truck hijacking,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2013_2014,31
Province,Eastern Cape,Republic of South Africa,RSA,Truck hijacking,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2014_2015,34
Province,Eastern Cape,Republic of South Africa,RSA,Truck hijacking,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2015_2016,54
Province,Eastern Cape,Republic of South Africa,RSA,Truck hijacking,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x2016_2017,82
